asset_id,attribute_count,attribute_count_rarity_score,DNA_attribute,DNA_rarity_score,Eye_Color_attribute,Eye_Color_rarity_score,Clothing_attribute,Clothing_rarity_score,Jewelry_attribute,Jewelry_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Back_attribute,Back_rarity_score,Mouth_attribute,Mouth_rarity_score,Accessories_attribute,Accessories_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Facial_Feature_attribute,Facial_Feature_rarity_score,Helmet_attribute,Helmet_rarity_score,overall_rarity_score
4250,5,0.0,Robot,0.0,,-0.0,V2 BLCK SKL GRL,0.0,,-0.0,MK1,0.0,RD Hairclip,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4251,6,0.0,Human,0.0,HALF-OPEN,0.0,BONE PFA JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK Samurai,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4252,7,0.0,Human,0.0,PNK,0.0,CLNX Tee,0.0,PURP G-Link,0.0,,-0.0,WHT BWLCUT,0.0,,-0.0,Mustache,0.0,,-0.0,,-0.0,333 TAT,0.0,,-0.0,0.0
4253,6,0.0,Robot,0.0,,-0.0,JELLYFISH BLW UP JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK Ponytail,0.0,,-0.0,Angry,0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
4254,4,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,G-PDLCK,0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4255,5,0.0,Human,0.0,CLSD BLU,0.0,CLNX Tee,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,Cyber Bindi,0.0,STARVSN TAT,0.0,,-0.0,0.0
4256,6,0.0,Angel,0.0,,-0.0,CAMO PFA JCKT,0.0,PURP G-Link,0.0,Divine,0.0,MNT Beret Braids,0.0,,-0.0,,-0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
4257,5,0.0,Demon,0.0,,-0.0,HVY MTL HOODIE,0.0,,-0.0,,-0.0,ORNG Bandana TECH Cap,0.0,,-0.0,Goatee,0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
4258,4,0.0,Robot,0.0,,-0.0,BRWN TCTL Vest,0.0,,-0.0,,-0.0,BLCK BWLCUT,0.0,,-0.0,,-0.0,Cross Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
4259,6,0.0,Human,0.0,CLSD PURP,0.0,HVY MTL HOODIE,0.0,,-0.0,,-0.0,Kawaii,0.0,,-0.0,,-0.0,,-0.0,Drip Scouter,0.0,333 TAT,0.0,,-0.0,0.0
4260,6,0.0,Human,0.0,PNK-BLU,0.0,Blade Melt Tee,0.0,,-0.0,,-0.0,WHT Unkept,0.0,,-0.0,,-0.0,,-0.0,ZK VR,0.0,BCODE TAT,0.0,,-0.0,0.0
4261,7,0.0,Demon,0.0,,-0.0,CAMO BBL Vest,0.0,RNBW CBLE,0.0,DRK,0.0,BLCK Unkept,0.0,,-0.0,SFTY Mask,0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
4262,4,0.0,Human,0.0,BRWN,0.0,GRDNT PFA JCKT,0.0,,-0.0,,-0.0,PNK Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4263,8,0.0,Human,0.0,BLU CRYSTL,0.0,MONO Fur Coat,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,BRAINZ,0.0,,-0.0,Mustache,0.0,,-0.0,Glass X,0.0,,-0.0,,-0.0,0.0
4264,8,0.0,Human,0.0,CLSD RNBW,0.0,WHT Jellyfish Tee,0.0,CHRM,0.0,MURAKAMI DRIP,0.0,WHT OCTOPUS,0.0,All Seeing Eyes,0.0,,-0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
4265,5,0.0,Human,0.0,BLU-PURP,0.0,GRN Tech JCKT,0.0,,-0.0,,-0.0,RD Spike,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4266,5,0.0,Robot,0.0,,-0.0,STRIPE Tee,0.0,BLCK-GLD ZK-BEADZ,0.0,,-0.0,BLU Braid,0.0,,-0.0,,-0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
4267,6,0.0,Human,0.0,BLU-PURP,0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,GLD GRILLZ,0.0,,-0.0,,-0.0,SKULL WEBZ TAT,0.0,,-0.0,0.0
4268,5,0.0,Human,0.0,PURP,0.0,BLCK Tech JCKT,0.0,,-0.0,,-0.0,PURP BRDZ,0.0,,-0.0,Cigar,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4269,3,0.0,Angel,0.0,,-0.0,CLNX FRSH Shirt,0.0,,-0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4270,8,0.0,Human,0.0,PNK-BLU,0.0,SD Tee,0.0,,-0.0,,-0.0,GOAT HRNZ,0.0,,-0.0,Gas Mask,0.0,Cross Earring,0.0,Cyborg V1,0.0,VSN TAT,0.0,,-0.0,0.0
4271,6,0.0,Human,0.0,PNK,0.0,BLCK BNDN Shirt,0.0,GLD Two Piece,0.0,,-0.0,,-0.0,,-0.0,SFTY Mask,0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
4272,6,0.0,Human,0.0,YLLW,0.0,PNK ORNG Fur Coat,0.0,CYN Two Piece,0.0,,-0.0,GRN Hacker,0.0,,-0.0,Ghost,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4273,6,0.0,Human,0.0,BRWN,0.0,WAGMI Tee,0.0,BLCK-GLD ZK-BEADZ,0.0,,-0.0,BLND Ponytail,0.0,,-0.0,,-0.0,Neo Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
4274,4,0.0,Angel,0.0,,-0.0,GRN Tech JCKT,0.0,,-0.0,Divine,0.0,PURP Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4275,5,0.0,Robot,0.0,,-0.0,WHT Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,FLME,0.0,,-0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4276,6,0.0,Human,0.0,YLLW,0.0,BONE PFA JCKT,0.0,DRIP CHRM,0.0,,-0.0,ZK Bucket,0.0,,-0.0,Ghost,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4277,4,0.0,Robot,0.0,,-0.0,ORNG FRSH Shirt,0.0,,-0.0,MK1,0.0,RD DRDZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4278,6,0.0,Human,0.0,AWAKEN,0.0,BLCK VARSITY JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,GRN Shape Up,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4279,6,0.0,Human,0.0,BLU,0.0,GM HOODIE,0.0,,-0.0,,-0.0,WHT Quiff,0.0,,-0.0,,-0.0,,-0.0,VSN Glasses,0.0,TRi TAT,0.0,,-0.0,0.0
4280,7,0.0,Robot,0.0,AWAKEN,0.0,WHT Jellyfish Tee,0.0,GLD CBLE,0.0,MURAKAMI DRIP,0.0,TECH Cap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4281,5,0.0,Human,0.0,PNK,0.0,PNK Utility Vest,0.0,RBY Two Piece,0.0,,-0.0,RCSave Cap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4282,7,0.0,Demon,0.0,,-0.0,BLU PURP BNDN Shirt,0.0,PURP G-Link,0.0,DRK,0.0,WHT Hairclip,0.0,,-0.0,GLD GRILLZ,0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
4283,5,0.0,Human,0.0,BLCK Surprised,0.0,BLCK BKR JCKT,0.0,,-0.0,,-0.0,PURP Shape Up,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4284,3,0.0,Robot,0.0,,-0.0,JS HOODIE,0.0,,-0.0,,-0.0,PNK Pilot,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4285,5,0.0,Robot,0.0,,-0.0,NEON HOODIE,0.0,GPURP Two Piece,0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4286,3,0.0,Robot,0.0,,-0.0,PNK Fur Coat,0.0,,-0.0,,-0.0,BLU DRDZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4287,4,0.0,Human,0.0,CLSD PNK-BLU,0.0,NEON HOODIE,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4288,6,0.0,Human,0.0,CLSD GRN,0.0,RCS Tee,0.0,GLD G-Link,0.0,,-0.0,BLU DRDZ,0.0,,-0.0,Mustache,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4289,6,0.0,Robot,0.0,WIDE-OPEN,0.0,GM HOODIE,0.0,,-0.0,MURAKAMI DRIP,0.0,PIRATE,0.0,BLCK UNDRWRLD WINGZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4290,5,0.0,Robot,0.0,AWAKEN,0.0,STRIPE Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,YU-RD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4291,7,0.0,Human,0.0,GRN,0.0,V2 BLCK SKL GRL,0.0,SLVR CBLE,0.0,,-0.0,,-0.0,Sword,0.0,Angry,0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
4292,5,0.0,Human,0.0,GRN,0.0,PNK Waistcoat,0.0,,-0.0,,-0.0,PURP Wrap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,333 VSN TAT,0.0,,-0.0,0.0
4293,6,0.0,Human,0.0,GRN,0.0,PNK BBL Vest,0.0,S-HIRE CBLE,0.0,,-0.0,BLU DRDZ,0.0,,-0.0,,-0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
4294,4,0.0,Robot,0.0,,-0.0,FRSH Shirt,0.0,RBY CBLE,0.0,,-0.0,BLCK Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4295,5,0.0,Human,0.0,BRWN,0.0,PNK ORNG Fur Coat,0.0,,-0.0,,-0.0,Witch,0.0,All Seeing Eyes,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4296,5,0.0,Robot,0.0,,-0.0,STRIPE Tee,0.0,DRIP CHRM,0.0,,-0.0,PNK MoHWK,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4297,5,0.0,Human,0.0,BRWN,0.0,WHT BKR JCKT,0.0,,-0.0,,-0.0,WHT Horn Headband,0.0,,-0.0,,-0.0,,-0.0,,-0.0,333 VSN TAT,0.0,,-0.0,0.0
4298,6,0.0,Human,0.0,CLSD BLU-PURP,0.0,ORNG FRSH Shirt,0.0,GLD Two Piece,0.0,,-0.0,BLCK Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,STARVSN TAT,0.0,,-0.0,0.0
4299,7,0.0,Demon,0.0,,-0.0,WHT Jellyfish Tee,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,WHT OCTOPUS,0.0,PNK UNDRWRLD WINGZ,0.0,Jagged RNBW,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4300,7,0.0,Human,0.0,CLSD BRWN,0.0,PURP Utility Vest,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,SMILE,0.0,GLD STUD,0.0,,-0.0,HRUS 333 TAT,0.0,,-0.0,0.0
4301,6,0.0,Human,0.0,CLSD GRN,0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,WHT 2 Horns,0.0,,-0.0,Pilot Mask,0.0,,-0.0,,-0.0,EKO TAT,0.0,,-0.0,0.0
4302,6,0.0,Human,0.0,,-0.0,BLCK Waistcoat,0.0,,-0.0,,-0.0,CYBR DRDZ,0.0,Deity Arms,0.0,,-0.0,SLVR Round,0.0,,-0.0,,-0.0,CATSUNE,0.0,0.0
4303,6,0.0,Human,0.0,GRN Breezy,0.0,CLNX Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK Quiff,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4304,7,0.0,Murakami,0.0,GRN,0.0,BRWN Future Dress,0.0,BLCK-RD ZK-BEADZ,0.0,MURAKAMI DRIP,0.0,GOAT HRNZ,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4305,4,0.0,Human,0.0,GRN,0.0,GRN Tech JCKT,0.0,,-0.0,,-0.0,BLCK Samurai,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4306,5,0.0,Robot,0.0,,-0.0,NEON HOODIE,0.0,,-0.0,MK-BLCK,0.0,WHT Ponytail,0.0,,-0.0,SPIDERZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4307,4,0.0,Robot,0.0,,-0.0,PNK ORNG Fur Coat,0.0,RNBW CBLE,0.0,,-0.0,DRIP,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4308,6,0.0,Robot,0.0,,-0.0,PNK BBL Vest,0.0,SLVR G-Link,0.0,MK1,0.0,PNK Ponytail,0.0,,-0.0,,-0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
4309,5,0.0,Demon,0.0,,-0.0,IRI Tech JCKT,0.0,,-0.0,DRK,0.0,BLCK Shape Up,0.0,,-0.0,,-0.0,,-0.0,TECH GOGGLES,0.0,,-0.0,,-0.0,0.0
4310,5,0.0,Angel,0.0,,-0.0,RTFKT CHROME Tee,0.0,,-0.0,Divine,0.0,GRN Shape Up,0.0,,-0.0,,-0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
4311,4,0.0,Human,0.0,CLSD BRWN,0.0,BLCK Waistcoat,0.0,,-0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4312,5,0.0,Human,0.0,YLLW,0.0,CLNX FRSH Shirt,0.0,,-0.0,,-0.0,CRWN,0.0,,-0.0,,-0.0,,-0.0,,-0.0,HRUS 333 TAT,0.0,,-0.0,0.0
4313,5,0.0,Robot,0.0,,-0.0,CLNX FRSH Shirt,0.0,SLVR CBLE,0.0,,-0.0,PURP Head Scarf,0.0,,-0.0,,-0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
4314,6,0.0,Human,0.0,CLSD PNK-BLU,0.0,BLCK Tee,0.0,,-0.0,,-0.0,BLCK BRDZ,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,11-11 TAT,0.0,,-0.0,0.0
4315,5,0.0,Human,0.0,PNK,0.0,MONO Tee,0.0,,-0.0,,-0.0,BLCK Shape Up,0.0,,-0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4316,4,0.0,Robot,0.0,,-0.0,RD BBL Vest,0.0,CYN Two Piece,0.0,,-0.0,PNK Ponytail,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4317,7,0.0,Human,0.0,GRN Breezy,0.0,FRSH Shirt,0.0,,-0.0,MURAKAMI DRIP,0.0,PNK BWLCUT,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,VSN TAT,0.0,,-0.0,0.0
4318,4,0.0,Angel,0.0,,-0.0,BLCK BNDN Shirt,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,RNBW GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4319,3,0.0,Reptile,0.0,,-0.0,888 POLO,0.0,,-0.0,,-0.0,PURP Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4320,5,0.0,Robot,0.0,,-0.0,SD Tee,0.0,,-0.0,,-0.0,WHT BRDZ,0.0,,-0.0,RNBW GRILLS,0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
4321,6,0.0,Human,0.0,PNK-BLU,0.0,GRDNT PFA JCKT,0.0,PURP Two Piece,0.0,,-0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,369 TAT,0.0,,-0.0,0.0
4322,8,0.0,Human,0.0,PNK,0.0,CLNX HOODIE,0.0,GLD G-Link,0.0,,-0.0,RD Braid,0.0,,-0.0,SMILE,0.0,,-0.0,Kawaii Patch,0.0,Slash Scar,0.0,,-0.0,0.0
4323,4,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,,-0.0,MK-BLCK,0.0,BLND Fro,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4324,3,0.0,Demon,0.0,,-0.0,WHT PNK Fur Coat,0.0,,-0.0,,-0.0,GRN BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4325,7,0.0,Human,0.0,RNBW,0.0,GRN Fur Coat,0.0,RD ZK-BEADZ,0.0,MURAKAMI DRIP,0.0,PNK Hiropon,0.0,,-0.0,,-0.0,,-0.0,,-0.0,11-11 TAT,0.0,,-0.0,0.0
4326,4,0.0,Human,0.0,GRN,0.0,GRN Fur Coat,0.0,,-0.0,,-0.0,BRED Buns,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4327,7,0.0,Human,0.0,SPINNING,0.0,WHT Jellyfish Tee,0.0,PURP Two Piece,0.0,MURAKAMI DRIP,0.0,BRWN Stylish,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4328,7,0.0,Human,0.0,BLCK Surprised,0.0,JELLYFISH BLW UP JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,PNK Ponytail,0.0,,-0.0,Organism M78.8,0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
4329,3,0.0,Robot,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4330,6,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,BLCK-GLD ZK-BEADZ,0.0,,-0.0,BLND Hairclip,0.0,,-0.0,Ghost,0.0,RTFKT Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
4331,3,0.0,Reptile,0.0,,-0.0,HVY MTL HOODIE,0.0,,-0.0,,-0.0,PURP Wrap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4332,6,0.0,Robot,0.0,,-0.0,RCS Tee,0.0,CYN CBLE,0.0,MK1,0.0,PURP Shape Up,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,,-0.0,,-0.0,0.0
4333,8,0.0,Human,0.0,GRN Breezy,0.0,PNK ORNG Fur Coat,0.0,Hi-TECH CBLE,0.0,MURAKAMI DRIP,0.0,WHT 2 Horns,0.0,PNK UNDRWRLD WINGZ,0.0,,-0.0,,-0.0,,-0.0,BCODE TAT,0.0,,-0.0,0.0
4334,5,0.0,Robot,0.0,,-0.0,HVY MTL HOODIE,0.0,,-0.0,MK-BLCK,0.0,PNK Beret Braids,0.0,,-0.0,Ramen,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4335,5,0.0,Human,0.0,PNK-BLU,0.0,MONO Fur Coat,0.0,CYN Two Piece,0.0,,-0.0,PURP Wrap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4336,4,0.0,Robot,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,PURP Two Piece,0.0,,-0.0,FLME SD Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4337,8,0.0,Human,0.0,PNK-BLU,0.0,BLCK BNDN Shirt,0.0,Hi-TECH CBLE,0.0,,-0.0,NEON Cap,0.0,,-0.0,Lollipop,0.0,,-0.0,Cyber Bindi,0.0,Slash Scar,0.0,,-0.0,0.0
4338,5,0.0,Robot,0.0,,-0.0,BLU HAWAIIAN Shirt,0.0,,-0.0,MK1,0.0,GRN Cyber Dreads,0.0,,-0.0,,-0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
4339,4,0.0,Robot,0.0,,-0.0,PNK HAWAIIAN Shirt,0.0,WGLD Iced Cuban,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4340,6,0.0,Demon,0.0,SPINNING,0.0,FLOOR Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BRWN Shaggy,0.0,,-0.0,RNBW GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4341,5,0.0,Human,0.0,PURP,0.0,RFX Tee,0.0,S-PDLCK,0.0,,-0.0,BLU Ponytailz,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4342,5,0.0,Human,0.0,BRWN,0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,YU-BRED,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4343,4,0.0,Robot,0.0,,-0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
4344,5,0.0,Angel,0.0,,-0.0,BLCK Waistcoat,0.0,SG-PDLCK,0.0,,-0.0,BLCK Quiff,0.0,,-0.0,,-0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
4345,6,0.0,Human,0.0,BRWN,0.0,THRML PFA JCKT,0.0,S-HIRE CBLE,0.0,,-0.0,BLCK Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,Slash Scar,0.0,,-0.0,0.0
4346,5,0.0,Robot,0.0,,-0.0,V1 NVY SKL GRL,0.0,SG-PDLCK,0.0,,-0.0,BLCK Ponytailz,0.0,,-0.0,GLD GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4347,8,0.0,Human,0.0,BLU,0.0,BLCK BKR JCKT,0.0,GLD Iced Cuban,0.0,MURAKAMI DRIP,0.0,BLU Long,0.0,,-0.0,Tan Tan Bo,0.0,,-0.0,,-0.0,CLNX TAT,0.0,,-0.0,0.0
4348,4,0.0,Demon,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,,-0.0,,-0.0,Brain Machine,0.0,,-0.0,,-0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
4349,3,0.0,Robot,0.0,,-0.0,CLNX Tee,0.0,,-0.0,,-0.0,Fro,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4350,6,0.0,Human,0.0,PNK,0.0,MONO Tee,0.0,GLD CBLE,0.0,,-0.0,WHT Curtains,0.0,,-0.0,,-0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
4351,6,0.0,Robot,0.0,,-0.0,STRIPE Tee,0.0,,-0.0,,-0.0,WHT Hairclip,0.0,,-0.0,ICED GRILLZ,0.0,PTRA Earring,0.0,Eye Patch,0.0,,-0.0,,-0.0,0.0
4352,4,0.0,Reptile,0.0,,-0.0,WAGMI Tee,0.0,S-HIRE G-Link,0.0,,-0.0,Brain Machine,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4353,5,0.0,Angel,0.0,,-0.0,STRIPE Tee,0.0,,-0.0,,-0.0,CRWN,0.0,,-0.0,,-0.0,SLVR STUD,0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
4354,6,0.0,Human,0.0,BRWN,0.0,YLLW BLW UP JCKT,0.0,,-0.0,,-0.0,PNK MoHWK,0.0,,-0.0,Bamboo,0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
4355,7,0.0,Human,0.0,PNK,0.0,BLCK Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,PNK OCTOPUS,0.0,BLCK UNDRWRLD WINGZ,0.0,,-0.0,,-0.0,Snow Storm,0.0,,-0.0,,-0.0,0.0
4356,6,0.0,Human,0.0,GRN,0.0,CLNX Tee,0.0,GLD G-Link,0.0,,-0.0,GHOST PIRATE,0.0,,-0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4357,4,0.0,Demon,0.0,,-0.0,CLNX HOODIE,0.0,,-0.0,ICE,0.0,BLCK Ponytail,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4358,7,0.0,Murakami,0.0,,-0.0,WHT Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,GRN BNGS,0.0,Robotic Arms,0.0,Jagged RNBW,0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
4359,5,0.0,Human,0.0,BLU-PURP,0.0,FLOOR Tee,0.0,Blade CHKR,0.0,,-0.0,YU-BLU,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4360,6,0.0,Human,0.0,GRN,0.0,BLU PURP BNDN Shirt,0.0,,-0.0,,-0.0,DAD Cap,0.0,,-0.0,,-0.0,,-0.0,Eye Patch,0.0,BIRTHMRK,0.0,,-0.0,0.0
4361,8,0.0,Human,0.0,BLU CRYSTL,0.0,Space PFA JCKT,0.0,RNBW CBLE,0.0,GLD STONED,0.0,BLU Ponytailz,0.0,Robotic Arms,0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4362,5,0.0,Human,0.0,YLLW Breezy,0.0,RTFKT x TM RNBW FLOWER PFA,0.0,,-0.0,MURAKAMI DRIP,0.0,WHT Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4363,7,0.0,Demon,0.0,WIDE-OPEN,0.0,BLCK Tee,0.0,GLD CBLE,0.0,MURAKAMI DRIP,0.0,LoneSome Cowboy,0.0,GRY UNDRWRLD WINGZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
4364,7,0.0,Human,0.0,YLLW,0.0,PNK BBL Vest,0.0,SLVR CBLE,0.0,,-0.0,PURP Shape Up,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,META TAT,0.0,,-0.0,0.0
4365,6,0.0,Human,0.0,CLSD PURP,0.0,PNK Waistcoat,0.0,,-0.0,,-0.0,PNK Curtains,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,WEBZ TAT,0.0,,-0.0,0.0
4366,5,0.0,Murakami,0.0,SPINNING,0.0,BLCK Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,YU-BLCK,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
