asset_id,attribute_count,attribute_count_rarity_score,Earring_attribute,Earring_rarity_score,Background_attribute,Background_rarity_score,Fur_attribute,Fur_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Eyes_attribute,Eyes_rarity_score,Hat_attribute,Hat_rarity_score,overall_rarity_score
1214,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Pink,19.569471624266146,Cowboy Shirt,84.03361344537815,Bored Kazoo,135.13513513513513,3d,20.449897750511248,Prussian Helmet,76.92307692307692,347.4598916917763
1215,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,Navy Striped Tee,29.761904761904763,Bored,4.401408450704225,Bored,5.827505827505828,,4.440497335701599,65.76482835499498
1216,7,5.310674455655868,Diamond Stud,45.04504504504504,Yellow,7.79423226812159,Pink,19.569471624266146,Black T,29.940119760479043,Bored Cigarette,14.04494382022472,Scumbag,42.918454935622314,Army Hat,34.013605442176875,198.6365473515916
1217,7,5.310674455655868,Silver Stud,12.150668286755772,Orange,7.830853563038371,Dark Brown,7.396449704142013,Admirals Coat,156.25,Bored,4.401408450704225,Bloodshot,11.82033096926714,Safari,54.94505494505494,260.1054403746183
1218,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Black,8.136696501220504,Bandolier,61.34969325153375,Bored Cigarette,14.04494382022472,Scumbag,42.918454935622314,Beanie,17.301038062283737,154.78842314095115
1219,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Noise,64.51612903225806,Prison Jumpsuit,42.5531914893617,Bored Unshaven,6.447453255963895,Closed,14.04494382022472,Beanie,17.301038062283737,156.05283551189123
1220,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Bored,5.827505827505828,Fez,26.525198938992045,102.42226773515848
1221,7,5.310674455655868,Silver Stud,12.150668286755772,Purple,7.733952049497293,Zombie,33.11258278145695,Sleeveless T,39.682539682539684,Bored Unshaven Cigarette,22.831050228310502,Sunglasses,28.409090909090907,Fez,26.525198938992045,175.75575733229903
1222,7,5.310674455655868,Gold Hoop,21.645021645021647,Army Green,8.045052292839904,Golden Brown,12.820512820512821,Black T,29.940119760479043,Bored,4.401408450704225,Sad,18.148820326678766,Sea Captain's Hat,32.67973856209151,132.99134831398376
1223,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Dark Brown,7.396449704142013,Service,70.4225352112676,Dumbfounded,19.801980198019802,Robot,28.57142857142857,,4.440497335701599,143.82970649851762
1224,7,5.310674455655868,Gold Hoop,21.645021645021647,Aquamarine,7.886435331230284,Brown,7.2992700729927,Hawaiian,35.3356890459364,Grin,13.986013986013987,Coins,20.876826722338205,Halo,30.8641975308642,143.2041287900533
1225,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Zombie,33.11258278145695,Hawaiian,35.3356890459364,Grin Multicolored,86.20689655172414,Blindfold,37.87878787878788,Sushi Chef Headband,53.475935828877,257.14439017038956
1226,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dmt,46.51162790697675,Prison Jumpsuit,42.5531914893617,Bored,4.401408450704225,Bored,5.827505827505828,Army Hat,34.013605442176875,144.6560359301341
1227,7,5.310674455655868,Gold Hoop,21.645021645021647,Purple,7.733952049497293,Brown,7.2992700729927,Sailor Shirt,35.2112676056338,Bored Unshaven,6.447453255963895,Holographic,66.2251655629139,Vietnam Era Helmet,44.84304932735426,194.71585397503335
1228,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Cheetah,24.509803921568626,Puffy Vest,44.052863436123346,Phoneme Oh,42.19409282700422,Bored,5.827505827505828,Commie Hat,32.89473684210526,160.6690827061064
1229,7,5.310674455655868,Cross,67.11409395973155,Orange,7.830853563038371,Noise,64.51612903225806,Tweed Suit,70.92198581560284,Bored Unshaven,6.447453255963895,Sad,18.148820326678766,Beanie,17.301038062283737,257.59104847121307
1230,6,1.8793459875963163,Silver Stud,12.150668286755772,Gray,8.547008547008547,White,25.188916876574307,Guayabera,43.10344827586207,Bored Unshaven Party horn,222.22222222222223,Blindfold,37.87878787878788,,4.440497335701599,355.4108954105087
1231,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,,5.324813631522897,Bored,4.401408450704225,Scumbag,42.918454935622314,Halo,30.8641975308642,104.8423865278922
1232,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Dmt,46.51162790697675,Prom Dress,97.08737864077669,Bored,4.401408450704225,Sleepy,13.315579227696405,S&m Hat,42.5531914893617,215.71983878309314
1233,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Cheetah,24.509803921568626,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Bored,5.827505827505828,Beanie,17.301038062283737,102.91237579640122
1234,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Blue,20.408163265306122,Leather Jacket,48.543689320388346,Bored Bubblegum,84.03361344537815,Sleepy,13.315579227696405,Fisherman's Hat,28.98550724637681,206.63524931855457
1235,7,5.310674455655868,Silver Stud,12.150668286755772,Army Green,8.045052292839904,White,25.188916876574307,Leather Jacket,48.543689320388346,Bored,4.401408450704225,Heart,25.38071065989848,Baby's Bonnet,63.291139240506325,192.31225958332323
1236,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Black,8.136696501220504,Guayabera,43.10344827586207,Discomfort,47.61904761904761,Wide Eyed,18.214936247723134,,4.440497335701599,134.6145399439719
1237,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,,5.324813631522897,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,Short Mohawk,31.446540880503143,105.33202498286397
1238,7,5.310674455655868,Gold Stud,22.779043280182233,Army Green,8.045052292839904,White,25.188916876574307,Work Vest,53.191489361702125,Discomfort,47.61904761904761,X Eyes,40.816326530612244,Commie Hat,32.89473684210526,235.84528725871957
1239,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Black,8.136696501220504,Bone Tee,43.47826086956522,Bored,4.401408450704225,Sunglasses,28.409090909090907,Beanie,17.301038062283737,113.14702243031654
1240,7,5.310674455655868,Gold Stud,22.779043280182233,Yellow,7.79423226812159,Black,8.136696501220504,Lumberjack Shirt,46.948356807511736,Bored Pipe,75.75757575757576,Sunglasses,28.409090909090907,Bayc Hat Black,43.859649122807014,238.9953191021656
1241,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,Tuxedo Tee,42.5531914893617,Bored Unshaven Cigarette,22.831050228310502,Bored,5.827505827505828,Ww2 Pilot Helm,90.90909090909092,180.8406361647136
1242,6,1.8793459875963163,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Trippy,129.87012987012986,Navy Striped Tee,29.761904761904763,Bored Unshaven,6.447453255963895,Eyepatch,30.030030030030026,,4.440497335701599,221.62801376712684
1243,7,5.310674455655868,Silver Hoop,11.312217194570135,Orange,7.830853563038371,Tan,15.974440894568689,Kings Robe,147.05882352941177,Phoneme Oh,42.19409282700422,Sleepy,13.315579227696405,Army Hat,34.013605442176875,277.01028713412234
1244,7,5.310674455655868,Silver Stud,12.150668286755772,Blue,8.038585209003216,Brown,7.2992700729927,Lumberjack Shirt,46.948356807511736,Bored Cigarette,14.04494382022472,Eyepatch,30.030030030030026,Bayc Flipped Brim,43.29004329004329,167.11257197221732
1245,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Black,8.136696501220504,Guayabera,43.10344827586207,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Vietnam Era Helmet,44.84304932735426,119.7003829174786
1246,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Brown,7.2992700729927,Smoking Jacket,45.24886877828054,Bored Dagger,204.08163265306123,Wide Eyed,18.214936247723134,Bayc Hat Red,84.03361344537815,370.7289742650131
1247,6,1.8793459875963163,Gold Stud,22.779043280182233,Blue,8.038585209003216,Cream,15.723270440251572,Vietnam Jacket,44.24778761061947,Grin,13.986013986013987,Bored,5.827505827505828,,4.440497335701599,116.92204967687421
1248,6,1.8793459875963163,Silver Stud,12.150668286755772,New Punk Blue,8.116883116883116,Brown,7.2992700729927,Wool Turtleneck,41.666666666666664,Bored,4.401408450704225,Zombie,32.467532467532465,,4.440497335701599,112.42227238483285
1249,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Blue,20.408163265306122,Black Holes T,48.78048780487805,Dumbfounded,19.801980198019802,Closed,14.04494382022472,Seaman's Hat,23.809523809523807,138.26562653540444
1250,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Cheetah,24.509803921568626,Lab Coat,69.44444444444444,Dumbfounded,19.801980198019802,Cyborg,92.59259259259258,Bayc Flipped Brim,43.29004329004329,260.8289442984679
1251,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dmt,46.51162790697675,Tuxedo Tee,42.5531914893617,Phoneme L,41.1522633744856,Sleepy,13.315579227696405,Cowboy Hat,28.248587570621467,182.87912635783238
1252,7,5.310674455655868,Gold Hoop,21.645021645021647,Purple,7.733952049497293,Brown,7.2992700729927,Admirals Coat,156.25,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Irish Boho,44.44444444444444,254.95832175108166
1253,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Dark Brown,7.396449704142013,Hawaiian,35.3356890459364,Bored Unshaven Bubblegum,153.84615384615384,Zombie,32.467532467532465,,4.440497335701599,246.68313787742437
1254,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Tan,15.974440894568689,,5.324813631522897,Bored,4.401408450704225,Blindfold,37.87878787878788,Beanie,17.301038062283737,93.98040288228441
1255,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Pink,19.569471624266146,Leather Jacket,48.543689320388346,Phoneme Wah,61.34969325153375,Bored,5.827505827505828,Safari,54.94505494505494,214.89689182797824
1256,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Dmt,46.51162790697675,Prison Jumpsuit,42.5531914893617,Phoneme Wah,61.34969325153375,Bored,5.827505827505828,Seaman's Hat,23.809523809523807,191.39377201447388
1257,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,Toga,49.504950495049506,Bored Cigarette,14.04494382022472,Sad,18.148820326678766,,4.440497335701599,107.01850671359941
1258,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Lab Coat,69.44444444444444,Bored Kazoo,135.13513513513513,Bored,5.827505827505828,,4.440497335701599,235.6550466546886
1259,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Red,21.09704641350211,Stunt Jacket,56.17977528089888,Bored,4.401408450704225,Sad,18.148820326678766,Beanie,17.301038062283737,128.47678534747644
1260,7,5.310674455655868,Silver Hoop,11.312217194570135,New Punk Blue,8.116883116883116,Black,8.136696501220504,Sailor Shirt,35.2112676056338,Bored,4.401408450704225,Crazy,24.57002457002457,Army Hat,34.013605442176875,131.07277733686908
1261,6,1.8793459875963163,Silver Stud,12.150668286755772,Gray,8.547008547008547,Noise,64.51612903225806,,5.324813631522897,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Seaman's Hat,23.809523809523807,134.49527351989644
1262,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Death Bot,57.14285714285714,Prison Jumpsuit,42.5531914893617,Bored Unshaven Party horn,222.22222222222223,Bloodshot,11.82033096926714,Short Mohawk,31.446540880503143,376.60567034166337
1263,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Cream,15.723270440251572,Toga,49.504950495049506,Phoneme L,41.1522633744856,Angry,23.148148148148145,Prussian Helmet,76.92307692307692,217.64178923281088
1264,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Red,21.09704641350211,Smoking Jacket,45.24886877828054,Bored,4.401408450704225,Sleepy,13.315579227696405,Bowler,38.167938931297705,133.57307153105302
1265,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Black,8.136696501220504,Puffy Vest,44.052863436123346,Bored,4.401408450704225,Crazy,24.57002457002457,,4.440497335701599,99.08433532557706
1266,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Brown,7.2992700729927,,5.324813631522897,Bored,4.401408450704225,Bloodshot,11.82033096926714,Prussian Helmet,76.92307692307692,118.86881401198087
1267,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Bandolier,61.34969325153375,Phoneme Vuh,30.030030030030026,Coins,20.876826722338205,Sea Captain's Hat,32.67973856209151,163.4306150588259
1268,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Brown,7.2992700729927,Prom Dress,97.08737864077669,Bored Unshaven Cigarette,22.831050228310502,Bored,5.827505827505828,Girl's Hair Short,66.66666666666667,210.8463695198596
1269,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Pink,19.569471624266146,Navy Striped Tee,29.761904761904763,Small Grin,36.76470588235294,Closed,14.04494382022472,Fez,26.525198938992045,138.00845475731265
1270,7,5.310674455655868,Silver Hoop,11.312217194570135,Yellow,7.79423226812159,Brown,7.2992700729927,Bayc T Black,46.51162790697675,Bored Cigarette,14.04494382022472,Bloodshot,11.82033096926714,Beanie,17.301038062283737,121.39433475009264
1271,7,5.310674455655868,Gold Stud,22.779043280182233,Orange,7.830853563038371,Golden Brown,12.820512820512821,Puffy Vest,44.052863436123346,Bored Unshaven Cigarette,22.831050228310502,Blindfold,37.87878787878788,Seaman's Hat,23.809523809523807,177.31330947213482
1272,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Black,8.136696501220504,Navy Striped Tee,29.761904761904763,Bored Bubblegum,84.03361344537815,Heart,25.38071065989848,,4.440497335701599,165.66639316603172
1273,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Golden Brown,12.820512820512821,Tuxedo Tee,42.5531914893617,Grin Multicolored,86.20689655172414,Hypnotized,45.45454545454546,Spinner Hat,55.24861878453038,253.63246191408322
1274,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Cream,15.723270440251572,,5.324813631522897,Dumbfounded,19.801980198019802,3d,20.449897750511248,Girl's Hair Short,66.66666666666667,141.12682287001348
1275,6,1.8793459875963163,Gold Hoop,21.645021645021647,Gray,8.547008547008547,Cream,15.723270440251572,Hawaiian,35.3356890459364,Bored Cigarette,14.04494382022472,3d,20.449897750511248,,4.440497335701599,122.06567457225202
1276,7,5.310674455655868,Cross,67.11409395973155,Blue,8.038585209003216,White,25.188916876574307,Sailor Shirt,35.2112676056338,Grin,13.986013986013987,Holographic,66.2251655629139,Seaman's Hat,23.809523809523807,244.88424146505042
1277,7,5.310674455655868,Gold Hoop,21.645021645021647,Orange,7.830853563038371,Robot,36.90036900369004,Tanktop,42.5531914893617,Phoneme L,41.1522633744856,Bored,5.827505827505828,Vietnam Era Helmet,44.84304932735426,206.0629286861133
1278,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Robot,36.90036900369004,,5.324813631522897,Bored,4.401408450704225,Sad,18.148820326678766,Fisherman's Hat,28.98550724637681,106.95773413693081
1279,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Pink,19.569471624266146,Striped Tee,24.154589371980677,Bored,4.401408450704225,Bloodshot,11.82033096926714,,4.440497335701599,77.54649193496107
1280,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Brown,7.2992700729927,Leather Jacket,48.543689320388346,Bored,4.401408450704225,3d,20.449897750511248,Safari,54.94505494505494,159.99616423937476
1281,4,39.37007874015748,,1.424298532972511,Gray,8.547008547008547,Brown,7.2992700729927,,5.324813631522897,Bored,4.401408450704225,Sleepy,13.315579227696405,,4.440497335701599,84.12295453875636
1282,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Cream,15.723270440251572,Hawaiian,35.3356890459364,Bored Pipe,75.75757575757576,Robot,28.57142857142857,,4.440497335701599,173.23300827481683
1283,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dmt,46.51162790697675,Leather Jacket,48.543689320388346,Tongue Out,49.01960784313725,Coins,20.876826722338205,Stuntman Helmet,63.69426751592357,239.74389609745452
1284,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Cream,15.723270440251572,Lumberjack Shirt,46.948356807511736,Phoneme  ooo,39.21568627450981,Closed,14.04494382022472,Cowboy Hat,28.248587570621467,155.52307464269134
1285,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Blue,20.408163265306122,,5.324813631522897,Bored,4.401408450704225,Angry,23.148148148148145,Seaman's Hat,23.809523809523807,90.25225148824647
1286,7,5.310674455655868,Gold Stud,22.779043280182233,Blue,8.038585209003216,Black,8.136696501220504,Vietnam Jacket,44.24778761061947,Small Grin,36.76470588235294,Sunglasses,28.409090909090907,Safari,54.94505494505494,208.6316387931801
1287,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Pink,19.569471624266146,Blue Dress,105.26315789473685,Small Grin,36.76470588235294,Robot,28.57142857142857,,4.440497335701599,207.70917527290305
1288,7,5.310674455655868,Gold Hoop,21.645021645021647,Army Green,8.045052292839904,Blue,20.408163265306122,Bayc T Red,71.42857142857143,Phoneme  ooo,39.21568627450981,Sleepy,13.315579227696405,Sushi Chef Headband,53.475935828877,232.8446844184782
1289,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Leather Jacket,48.543689320388346,Grin Gold Grill,109.89010989010988,Wide Eyed,18.214936247723134,Sea Captain's Hat,32.67973856209151,228.56304731022377
1290,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Black,8.136696501220504,Smoking Jacket,45.24886877828054,Dumbfounded,19.801980198019802,Bloodshot,11.82033096926714,,4.440497335701599,102.54828774690657
